date,chlorophyll_ugL,organization,location,latitude,longitude
2018-06-04,24.79549799,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-06-04,9.797455957,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-06-04,11.83213943,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-06-04,20.82852299,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-06-04,16.0782191,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-06-04,10.66279527,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-06-04,10.08702951,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-06-04,21.29482987,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-06-04,11.51855727,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-06-19,228.4657964,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-06-19,78.51587332,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-06-19,53.64015845,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-06-19,87.16619448,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-06-19,92.58846229,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-06-19,187.6388813,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-06-19,85.01515327,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-06-19,83.55124886,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-06-19,85.70736815,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-06-19,87.16619448,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-07-02,278.134905,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-07-02,128.2395679,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-07-02,172.3698418,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-07-02,103.1559306,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-07-02,126.0553904,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-07-02,230.4793935,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-07-02,79.91462552,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-07-02,124.5963764,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-07-02,45.8512748,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-07-16,77.73730718,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-07-16,77.73730718,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-07-16,78.51587332,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-07-16,134.0393444,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-07-16,63.76449467,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-07-16,101.6557624,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-07-16,161.1477235,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-07-16,87.16619448,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-07-16,253.7992307,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-07-30,183.4921489,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-07-30,166.7717854,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-07-30,130.4186338,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-07-30,318.919562,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-07-30,134.7618611,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-07-30,85.01515327,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-07-30,223.0841642,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-07-30,175.1594565,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-07-30,46.43726171,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-08-13,27.24141827,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-08-13,78.51587332,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-08-13,121.6712424,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-08-13,23.33042012,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-08-13,100.9045361,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-08-13,87.16619448,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-08-13,162.556239,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-08-13,90.30284927,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-08-13,163.9630756,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-08-13,148.3923065,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-08-28,56.90648789,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-08-28,32.2225509,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-08-28,163.259866,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-08-28,56.17386588,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-08-28,47.5228381,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-08-28,40.01694294,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-08-28,22.68548792,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-08-28,51.33741071,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-08-28,8.72168457,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-08-28,95.62393961,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-09-10,48.10596267,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-09-10,36.14874608,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-09-10,17.71259917,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-09-10,122.4034254,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-09-10,4.466562281,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-09-10,48.02271901,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-09-10,34.84686189,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-09-10,12.43586562,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-09-10,72.64977472,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-09-10,60.6311873,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-09-25,104.6531001,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-09-25,50.2634608,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-09-25,24.15603579,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-09-25,36.32183862,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-09-25,2.801691514,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-09-25,100.1525389,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-09-25,31.2530023,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-09-25,28.22913645,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-09-25,119.4710306,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-10-10,124.5963764,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-10-10,11.52869102,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-10-10,40.69911483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-10-10,5.636202071,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-10-10,59.98572893,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-10-10,48.52188432,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-10-10,43.83422616,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-10-10,24.9777825,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-10-10,59.25844256,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-10-10,10.80606093,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-10-10,59.25844256,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-10-23,17.13823129,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-10-23,5.557847802,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-10-23,10.27257907,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-10-23,2.137438223,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-10-23,4.970818771,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-10-23,24.61302874,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-10-23,2.365851671,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-10-23,6.925479791,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-10-23,20.26704714,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-10-23,6.356951674,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-10-23,23.88126882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
